"key","date","campaign_name","ad_set_name","network","signups","p0_signup","p0_signup_per","p1_signup","p1_signup_per","total_trial","third_tcard_unlock","third_tcard_unlock_per","trial_per","d0","d0_revenue","d0_aov","d0_d6","d0_d6_revenue","d0_d6_aov","d0_d15","d0_d30","d0_d60","d0_d90","d0_per","d0_d6_per","d0_d15_per","d0_d30_per","d0_d60_per","d0_d90_per","new_user_count_by_trial","new_user_revenue_by_trial","new_user_count_by_trial_per","overall_users","overall_revenue","new_converted_user","new_converted_user_per","new_user_rev","new_user_aov","repeat_converted_user","repeat_converted_user_per","repeat_revenue","m0","m0_revenue","m0_aov","d0_trial","d0_d6_overall","d0_d6_revenue_overall","m0_p0andp1","m0_p0andp1_revenue","m0_p0andp1_aov","m0_other","m0_other_revenue","m0_other_aov","d6_mandate_con","d6_mandate_revenue","Week number"
"46040FB_MOF_Manual-App_iOS_Pro-Sub_Pan-India_110925fb_mof_open-detail_ios_best-ads_2_pro-sub_220925","18/01/2026","FB_MOF_Manual-App_iOS_Pro-Sub_Pan-India_110925","fb_mof_open-detail_ios_best-ads_2_pro-sub_220925","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_120825fb_mof_manual-app_android_pro-sub_120825_adset1","18/01/2026","FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_120825","fb_mof_manual-app_android_pro-sub_120825_adset1","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_111225_100-Best-Adsfb_mof_detail-target_android_100-best-ads_pro-sub_111225_adset1","18/01/2026","FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_111225_100-Best-Ads","fb_mof_detail-target_android_100-best-ads_pro-sub_111225_adset1","Facebook","8","0","0","2","25","1","1","100","12.5","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46040FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_041125_LALfb_mof_lal_android_1%-d0-converters_pro-sub_111125","18/01/2026","FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_041125_LAL","fb_mof_lal_android_1%-d0-converters_pro-sub_111125","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_020126_A/B-region-wisefb_mof_detail-target_android_best-30-ads_pro-sub_020126_worst-region","18/01/2026","FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_020126_A/B-region-wise","fb_mof_detail-target_android_best-30-ads_pro-sub_020126_worst-region","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825fb_mof_aaa_android_pro-sub_010825_adset2","18/01/2026","FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825","fb_mof_aaa_android_pro-sub_010825_adset2","Facebook","2","0","0","1","50","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825fb_mof_aaa_android_pro-sub_010825_adset1","18/01/2026","FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825","fb_mof_aaa_android_pro-sub_010825_adset1","Facebook","5","1","20","1","20","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825fb_mof_aaa_android_8-10pm-lifetime-bud_pro-sub_100925","18/01/2026","FB_MOF_AAA_Android_Pro-Sub_Pan-India_010825","fb_mof_aaa_android_8-10pm-lifetime-bud_pro-sub_100925","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_BOF_Manual-App_Android-Unpaid-Retarget_Pro-Sub_Pan-India_140126fb_bof_custom_android-retar_unpaid-under-120-days_pro-sub_140126","18/01/2026","FB_BOF_Manual-App_Android-Unpaid-Retarget_Pro-Sub_Pan-India_140126","fb_bof_custom_android-retar_unpaid-under-120-days_pro-sub_140126","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040FB_BOF_Manual-App_Android-Unpaid-Retarget_Pro-Sub_Pan-India_140126fb_bof_custom_android-retar_unpaid-120+_pro-sub_140126","18/01/2026","FB_BOF_Manual-App_Android-Unpaid-Retarget_Pro-Sub_Pan-India_140126","fb_bof_custom_android-retar_unpaid-120+_pro-sub_140126","Facebook","3","0","0","0","0","1","0","0","33.33333333","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46040Commodity-Subscription-200924commodity-1%laprosubscribers","18/01/2026","Commodity-Subscription-200924","commodity-1%laprosubscribers","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040BOF-Sales-unpaid-Retargeting-Android-010725d180+ 1 rupee plan","18/01/2026","BOF-Sales-unpaid-Retargeting-Android-010725","d180+ 1 rupee plan","Facebook","1","0","0","1","100","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040BOF-Sales-paid-Retargeting-Android-010725fb_bof_custom_android_pro-lite-users_pro-sub_201225","18/01/2026","BOF-Sales-paid-Retargeting-Android-010725","fb_bof_custom_android_pro-lite-users_pro-sub_201225","Facebook","2","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040200-Ad-Test_FB_MOF_Manual-App_iOS_Pro-Sub_Pan-India_171225fb_mof_open_android_200-ads_pro-sub_171225_adset1","18/01/2026","200-Ad-Test_FB_MOF_Manual-App_iOS_Pro-Sub_Pan-India_171225","fb_mof_open_android_200-ads_pro-sub_171225_adset1","Facebook","2","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040200-Ad_FB_MOF_AAA_Android_Pro-Sub_Pan-India_030226fb_mof_aaa_android_200-ads_pro-sub_030226_adset1","18/01/2026","200-Ad_FB_MOF_AAA_Android_Pro-Sub_Pan-India_030226","fb_mof_aaa_android_200-ads_pro-sub_030226_adset1","Facebook","1","0","0","1","100","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040Univest - Samsung_PUSH","18/01/2026","Univest - Samsung_PUSH","","Appnext","3","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46040Univest -OEM","18/01/2026","Univest -OEM","","Appnext","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_detail-target_android_performance-ads-test_pro-sub_131125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_detail-target_android_performance-ads-test_pro-sub_131125","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039","17/01/2026","","","Zomato (Custom)","11","0","0","3","27.27","3","1","33.33","27.27272727","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46039Univest_AOS_Video_Newunivest_aos_video_new","17/01/2026","Univest_AOS_Video_New","univest_aos_video_new","Radian","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039UAC-Univest-Pro-Activated-Tcpa-Themebased-150425short-term-pro-activated-catalyst-150425","17/01/2026","UAC-Univest-Pro-Activated-Tcpa-Themebased-150425","short-term-pro-activated-catalyst-150425","Google","3","0","0","1","33.33","1","1","100","33.33333333","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46039UAC-Univest-Pro-Activated-Catalyst-210424short-term-pro-activated-catalyst-150425","17/01/2026","UAC-Univest-Pro-Activated-Catalyst-210424","short-term-pro-activated-catalyst-150425","Google","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039UAC-Univest-MandateTrial-300623uac-univest-mandatetrial2-300625","17/01/2026","UAC-Univest-MandateTrial-300623","uac-univest-mandatetrial2-300625","Google","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039GA_UAC-TROAS_Android_Pro-Sub_Pan-India_020925ga_aud-signal_android_short-term_pro-sub_020925","17/01/2026","GA_UAC-TROAS_Android_Pro-Sub_Pan-India_020925","ga_aud-signal_android_short-term_pro-sub_020925","Google","2","1","50","1","50","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039GA_UAC-TCPA_Android_Pro-Sub_Pan-India_171025_Theme-Text-Onlyga_aud-signal_android_short-term-text-only_pro-sub_171025","17/01/2026","GA_UAC-TCPA_Android_Pro-Sub_Pan-India_171025_Theme-Text-Only","ga_aud-signal_android_short-term-text-only_pro-sub_171025","Google","1","0","0","0","0","1","1","100","100","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46039GA_UAC-TCPA_Android_All-Pro-Sub_Pan-India_121125_Theme-Text-Onlyga_aud-signal_android_sector-text-only_all-pro-sub_121125","17/01/2026","GA_UAC-TCPA_Android_All-Pro-Sub_Pan-India_121125_Theme-Text-Only","ga_aud-signal_android_sector-text-only_all-pro-sub_121125","Google","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039GA_UACe_Android-Unpaid-Retarget_Pro-Sub_Pan-India_190825ga_custom_android_unpaid-signups-360d_pro-sub_190825","17/01/2026","GA_UACe_Android-Unpaid-Retarget_Pro-Sub_Pan-India_190825","ga_custom_android_unpaid-signups-360d_pro-sub_190825","Google","2","0","0","1","50","1","0","0","50","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_test-creatives_pro-sub_131125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_test-creatives_pro-sub_131125","Facebook","5","0","0","1","20","1","0","0","20","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_stock-heist-test_v0_pro-sub_081225","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_stock-heist-test_v0_pro-sub_081225","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_nakul-test_v0_pro-sub_091225","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_nakul-test_v0_pro-sub_091225","Facebook","2","0","0","1","50","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_multibagger-test_pro-sub_131125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_multibagger-test_pro-sub_131125","Facebook","1","0","0","1","100","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_cheating-80-defence-test_v0_pro-sub_281125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_cheating-80-defence-test_v0_pro-sub_281125","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_buddhu-ladki-test_pro-sub_131125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_buddhu-ladki-test_pro-sub_131125","Facebook","1","0","0","1","100","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_open_android_asking-people-questions-test_v0_pro-sub_141125","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_open_android_asking-people-questions-test_v0_pro-sub_141125","Facebook","1","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_detail-target_android_metro-in-dinon-cluster_pro-sub_080126","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_detail-target_android_metro-in-dinon-cluster_pro-sub_080126","Facebook","38","3","7.89","18","47.37","8","8","100","21.05263158","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","7","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_detail-target_android_manish-test_v2_pro-sub_160126","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_detail-target_android_manish-test_v2_pro-sub_160126","Facebook","2","0","0","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125fb_mof_detail-target_android_cherry-metro-test_v0_pro-sub_140126","17/01/2026","Test-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_131125","fb_mof_detail-target_android_cherry-metro-test_v0_pro-sub_140126","Facebook","1","0","0","1","100","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_pranit_car-test_pro-sub_191225","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_pranit_car-test_pro-sub_191225","Facebook","2","0","0","1","50","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_nifty-all-time-high-test_pro-sub_050126","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_nifty-all-time-high-test_pro-sub_050126","Facebook","12","5","41.67","4","33.33","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_nakul-new-inf-test_pro-sub_221225","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_nakul-new-inf-test_pro-sub_221225","Facebook","1","0","0","1","100","1","1","100","100","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_jasmine-test_pro-sub_261225","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_jasmine-test_pro-sub_261225","Facebook","14","4","28.57","2","14.29","1","1","100","7.142857143","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_doctor-test_v2_pro-sub_160126","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_doctor-test_v2_pro-sub_160126","Facebook","1","1","100","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_open_android_doctor-test_pro-sub_121225","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_open_android_doctor-test_pro-sub_121225","Facebook","2","0","0","1","50","1","1","100","50","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","","","","","","","1","0","","","","","","","","","","Week 11"
"46039Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225fb_mof_detail-traget_android_yt-cut-2-test_pro-sub_160126","17/01/2026","Test2-Campaign_FB_MOF_Manual-App_Android_Pro-Sub_Pan-India_051225","fb_mof_detail-traget_android_yt-cut-2-test_pro-sub_160126","Facebook","6","1","16.67","0","0","0","0","","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","","","","","","","","","0","0","","","","","","","","","","Week 11"
